"","X1","X2","X3","X4"
"1",-0.728594268003335,0.0197948699712156,0.883936008867931,1.87204970337542
"2",1.51495104145843,1.35607513027073,1.91070244608645,2.47023093091102
"3",2.43155681841647,2.91241676869294,3.51280077948948,4.13188610649088
"4",0.412537389802563,1.22841082904049,1.86272906252644,2.46232107989848
"5",0.572611782106603,0.838539262556653,0.994874163099247,1.26431837609009
"6",-0.800568199430103,-0.297290973241543,-0.0635405011509627,0.832805273486019
"7",2.552076988256,2.16401761578084,2.43144759863846,2.61335338081722
"8",0.193504654605967,1.06086838400509,1.70663458761957,1.94515429910965
"9",1.45700705687034,1.45663662129989,1.55542378900258,2.77354033245144
"10",0.621987230355618,0.694310983467197,0.796721965058852,0.593829921160595
"11",-0.388974185927762,-0.439479945083965,-0.514750495562227,0.184484332648764
"12",1.17634628344035,1.88722436229612,2.02520171534629,3.07270487648696
"13",1.469793632988,1.48903783670036,1.68718169201788,2.0445018245722
"14",2.78822420917683,3.38326683668324,3.57017352666159,4.18619351479625
"15",1.57256662455946,1.72085009903331,2.15746110137303,2.62961979342677
"16",0.612938356909673,0.976037709429023,0.762757299960188,1.57955854805514
"17",1.14279498743019,0.956391658059605,0.939808358812274,1.12519256205624
"18",-0.0734609221509066,-0.0114097409485154,-0.471289628158876,0.108895009695323
"19",1.91743701153684,2.14421782841066,2.4657740755002,3.32334321163336
"20",0.810608340617803,1.28143169068427,0.755834960242381,1.45050567622925
"21",0.218056210581918,0.593286576461281,1.22814795765189,2.10274043483069
"22",1.14128740042706,1.61014049977778,1.9178892406974,2.46602615192361
"23",2.11786454154502,1.94673974209013,2.213114519019,2.55496330004769
"24",0.62157262058114,0.704075092829484,0.372752595391229,1.12963587141993
"25",1.21849355829333,2.06361465657669,1.99155792576238,2.03841301409671
"26",1.05487922044759,1.72364539809702,1.81630512055427,2.25560426757608
"27",0.521506640026582,0.590968608644909,0.249224554801158,0.809877661359362
"28",-0.835676529155139,-0.883664613715384,-0.25623991176495,0.822602584837631
"29",0.36966833571205,0.491766227903432,1.20947197997566,1.9416989934604
"30",-1.59340648356093,-0.828738216880797,-0.634791610845018,0.134839096433829
"31",1.46415983505586,1.62687870475804,1.7645928487314,2.0633886708471
"32",0.744514870493025,1.26282457217967,1.44928833465919,1.87143158400484
"33",1.74437079518657,1.80644799218034,1.77095412042479,2.75439622364543
"34",-1.19363983273379,-1.03840116345417,-0.848744504609564,0.295795186781479
"35",0.98555864503172,1.01667680658808,1.70714290977643,2.32823176768052
"36",2.56349176570936,2.81116393865333,2.75912072943937,3.62899838953194
"37",1.55805941711138,1.86059923796815,1.94294909031821,2.19403712032069
"38",0.995508173397787,1.30574279205781,1.6950104368246,1.94095845622122
"39",0.0960715661600523,0.116561409655194,0.324014951206769,0.188962431849561
"40",1.90655596641517,2.4844286902923,2.46623286070076,2.70296657359286
"41",2.00144035606809,1.75699121300905,1.86847086505828,2.05979657129379
"42",1.73408645940834,2.15218077722683,1.89032846115501,1.41037271877902
