"","X1","X2","X3","X4"
"1",2.75053903407735,-0.26062810925677,-0.49323101688247,-0.00861490025216627
"2",1.41716311158023,2.26631135207735,1.1729513783277,0.0314888173994216
"3",0.115683112102798,2.51005760051436,-0.797228466539264,1.80992176547213
"4",-0.211929947310969,0.623223626791246,0.640421889674524,-0.561025996090106
"5",1.42011276911869,1.75025055032034,2.78547706346438,1.63840261682252
"6",1.01427628600049,1.55640200065887,0.871472074497057,-0.484329289969799
"7",0.530928765596794,1.98257853654649,1.40973898924149,1.35670555563976
"8",0.0224004564563932,-1.15575834476646,1.69811385149998,-0.120765566712646
"9",0.78181436042761,1.70381485761284,0.607939955316666,0.1862397710101
"10",1.34177194984223,2.05445096828055,0.833423796762069,0.486747627988658
"11",2.17759577664213,3.03113200309258,1.72480840806779,0.682664260390919
"12",4.03543100801509,1.65864843268185,2.90339170279034,1.0193123770293
"13",2.19391054460611,-0.842867976539658,0.336024012315267,1.06460522041899
"14",1.51054165406805,1.00941083353555,0.576946752855972,0.608176463502502
"15",2.0383241353017,0.150373842724812,0.771672447197939,2.35723241138125
"16",1.37148290619898,0.181456567959922,1.33558466984631,-0.350322657469948
"17",0.801667837554862,2.09852085507984,0.962837802821714,0.862987749441742
"18",0.333980721344673,1.98034808066635,3.03437067752816,0.431014327943458
"19",1.87043149535218,2.48915060584195,0.900159428821292,1.86175028962474
"20",1.67045871594547,1.50512399120201,0.113809544749491,1.19945349030158
"21",-0.919986791741122,0.778778777647736,-0.808254494836498,1.09874060779866
"22",2.92032127632711,3.04085739279474,0.0567532146602669,-1.12786325840812
"23",0.765868053185813,-0.540001834104341,2.85037165350311,1.27921565361073
"24",3.19309523489592,-0.364276266722853,0.464940645407587,-0.310854484965297
"25",1.15469280602516,1.27520406965659,2.76674930916552,1.64506077282785
"26",0.121926969090951,1.06074820823892,2.35017408265402,-0.217620853621164
"27",1.66300733851908,2.29015167181407,-0.0942827901167265,1.26052563800186
"28",0.374790112901057,0.919988109580177,1.08651282898416,2.00152063848466
"29",1.48558252663008,3.67161545473362,1.48896353713974,0.393610607642012
"30",1.45797521632976,0.34974164051682,0.428813631079224,0.287450860228155
"31",0.62620342487707,2.18875818958176,1.15197005435469,1.31005155577331
"32",2.82657374837394,1.67608613107867,1.79253181725876,2.46152868749497
"33",-0.892394101272694,-1.2195323674445,-0.153131640964957,1.11193861589697
"34",-0.683249543081649,2.67758848464707,1.71895948699898,-0.262910947073853
"35",1.70241201795982,0.386910482660773,0.306578469841096,0.30638985931325
"36",-0.259920937890691,0.987508308734731,2.10710935234971,0.702624759569059
"37",1.46524763498778,0.814430519785673,1.22460902054301,0.312311998103813
"38",1.09923719164189,1.28466440110064,1.49321188106029,1.02685106899679
"39",2.76646696134087,0.543949258994416,0.408977517505184,0.47937003561224
"40",1.86511018630749,1.60362726979114,0.636419710100029,-0.159571031366586
"41",0.579649255187465,1.44599695884681,0.390474658175018,0.00468657110232495
"42",0.437117357484327,1.82774287662971,0.516939505138181,1.51687002322705
"43",2.42600528082464,-0.762845869504965,2.04068429176966,1.12285381694999
"44",2.03738827359046,0.243588696619857,0.328362760774045,2.35466624885166
"45",1.67864664228503,1.42343023257974,1.53943062841173,1.52146421300927
"46",0.575139796482211,1.06752661590009,-0.435716793379196,0.372706444156518
"47",1.25701670115212,-0.425547908163834,2.37944973882066,0.586318095034804
"48",1.27432429085542,1.99023262664797,0.15584590834605,1.8336128485939
"49",-0.0960564521740068,1.98655332919621,1.85417182079423,0.579278401782716
"50",2.51348927536046,2.59795224937852,0.368040816639018,1.40357313429538
"51",1.07611473168999,0.911977289633643,-0.570006695276596,3.0083019425742
"52",0.951886629584792,1.14348575913584,3.21266475660174,-0.657051951533016
"53",1.87042175860309,3.74669683639293,2.09845613944328,2.26640470536215
"54",-2.0238859239204,0.753274629896716,1.96774251076677,1.54877026615093
"55",0.798194469198502,0.142941457430035,1.09695721918313,2.27794548244148
"56",-0.865424087905169,-0.759290971935435,0.135140482761865,0.676414667418051
"57",2.57812409804751,1.72883583536575,0.427499145934244,1.33889137807044
"58",0.283550900521465,0.335706156502021,1.01401526596638,1.17921290900453
"59",1.53436327533212,2.33497388463115,1.77849642813471,0.475618459864639
"60",2.23719235387253,0.747756616131884,2.36247432530495,0.846163870452631
"61",-1.02533078044185,0.0268803338403605,-0.36988939115556,1.61394302911541
"62",1.05156832200064,0.284566823496842,2.40048080284256,2.35179807294664
"63",1.69007951339694,0.821648365465386,0.644997063785878,0.947048484320089
"64",-0.20455818563335,-0.639685838871076,2.19450036730858,1.64841841629893
"65",2.40798054398997,4.09499976085826,0.995492571983003,0.996111753548173
"66",0.369511813005468,-0.582606293509673,0.644658366288379,-1.49848228419592
"67",0.816475699353295,2.87258916675461,3.07595742686545,0.689084442368828
"68",0.784225461992622,1.3353109474139,-0.0131285541522137,-0.681111832170885
"69",-0.00488925230653536,3.02308786257402,1.83392837144013,0.802030306532603
"70",0.944757352664614,1.07979975016605,2.65723448865122,0.0220144899429137
"71",1.37732605301517,1.5901132343537,0.865836301766138,0.792913050448658
"72",0.603796234314569,-0.051146826976781,2.23926979139056,0.518200923765149
"73",2.36027479398792,1.44179477598978,0.0917917814918398,0.256699192208164
"74",0.609380837034954,0.607796298329084,-1.00089247191571,2.10485364382994
"75",0.659019648586507,2.32926485065032,0.331810910222572,0.218757281481758
"76",1.68021639069706,1.59861461150986,0.356226226776154,0.631896141604477
"77",1.76509645033632,1.02727842803247,0.200421618381308,0.0382225088606153
"78",1.70996061687057,1.77402551464152,-0.40248118041981,2.62157977053236
"79",1.91392450215356,1.8645842904014,2.04267046224371,1.86565827847282
"80",-0.597367918849442,-1.33920434023257,0.468958208920078,1.94597711400076
"81",0.216390164789907,1.0421070152878,-1.21359345500152,1.75426398607769
"82",-0.488213472870735,1.96838025763237,0.811731223371579,0.36333904981109
"83",0.29214431790826,1.37559045138284,1.50453711094782,-1.30008235851705
"84",-0.528879740843481,1.54034836538984,0.186829645096657,1.30751302504637
"85",0.528023855161063,2.42003404971124,1.46487652706341,2.19191840291538
"86",1.19690964088592,0.0305753975888794,0.673466256086535,2.82080090660615
"87",1.62230098901314,1.35142492094448,-0.379288809410299,-0.256183952142026
"88",-0.795957002004311,1.85130683783348,0.691353768174784,1.3469592113489
"89",0.706690287393015,-0.436283166168964,0.679366380784564,1.30993609677483
"90",1.44536871252702,-0.513801382113365,0.985292391657463,1.8029998918763
"91",0.588006096785282,0.670752136427922,-0.405425315187498,0.0972998508673847
"92",1.44161085428617,1.18664029645901,1.69323293188259,1.14911278495263
"93",2.41815642255097,0.47544414049755,1.29901360301441,0.204895982571163
"94",3.15763853433025,0.660674764562259,0.891342904760802,1.86954793653168
"95",1.26679796395259,0.763217693732082,0.171566691080361,0.608570263794937
"96",3.57448668492863,-0.0850438571884098,1.19552685858193,0.93357363775183
"97",1.19788760796945,-0.195793061652208,1.82141230032432,1.67604731866598
"98",0.881858789180026,-0.098662715277136,1.45345256909042,-0.317913854792372
"99",2.33011178472793,2.11267149648273,1.5943254569121,0.36374201159591
"100",-0.435587875316094,0.269266958716095,1.76724013293625,1.27498109522293
